hash,size,stripped_size,weight,number,version,merkle_root,timestamp,timestamp_month,nonce,bits,coinbase_param,transaction_count
000000000000000000073559abe02163fe0bc2e00fa569e59862e8a07805444f,577832,277608,1410656,759927,538968064,3394242400a8e0bad35f94990c2ac06571d17fcf396b5800e2f81075de84552e,2022-10-23 06:40:47+00:00,2022-10-01,403f094a,1707e772,0377980b1b4d696e656420627920416e74506f6f6c383636b201d700653f9f62fabe6d6d921f401b65d90ed65564adfdc3562773ef298b331a6cbf9fdbb91edaef984d490200000000000000000094000034000000000000,876
00000000000000000000d66f7779bb03db39879fc8917b35debe771a42f02bc3,1337571,885152,3993027,759773,538968064,4b7cb459b355318ff3360194494a317a21b6e49a838e60c62dd724c698ecd9ba,2022-10-22 05:29:17+00:00,2022-10-01,c5798762,1707e772,03dd970b04ad7f53632f466f756e6472792055534120506f6f6c202364726f70676f6c642f15b69e8700003556a2020000,2022
000000000000000000038aa2b33dbdb2977e25455839a8774b847fff97c57595,384997,199659,983974,759650,538968064,ecc43d46330df7e2c758aa2e44931d34fd2cc1509b6dc451aebeeed3a12bcdbc,2022-10-21 10:36:56+00:00,2022-10-01,6073b221,1707e772,0362970b1b4d696e656420627920416e74506f6f6c383630db003301b3bbaf4efabe6d6d918344b75a82ce0c0e38b240091add7be94e184f34f1400f7b7d3d921fdf441902000000000000000000a1aa49cd000000000000,823
000000000000000000064171bcb06bff1e5259119b3cefed97f6542f2b99a863,1401178,864110,3993508,759733,538968064,de6d1ff9ac7aa8fda224ae6ba1c32969acaab73a0f0f98919253bbe373998a76,2022-10-21 22:11:13+00:00,2022-10-01,ead81d25,1707e772,03b5970b11627463636f6d38393093006503ac07ba7dfabe6d6d8eedc11a881e4d2d3eb59fb7a2789ba3424b84c3718a7a43a0cef7bd51fe08dc040000000000000000000d74d885010000000000,2807
000000000000000000023184e23fbf48df6eda592141a9ea157542b7f555ccd6,193239,101120,496599,759662,538968064,3310e085aee9767739bdc4901a3e23778f5c8b56c9d6e4e18c077db25fcd184f,2022-10-21 11:50:00+00:00,2022-10-01,da4b598,1707e772,036e970b04688752632f466f756e6472792055534120506f6f6c202364726f70676f6c642f100c0c413656010000000000,339
000000000000000000024a596b183c59dc73723a87bef76523dcfa2ec71f7878,1315049,892647,3992990,759564,538968064,b92a44621797d36cc1b8a4c9716254da702b76cea386f40b0bddf81d8262055a,2022-10-20 20:09:36+00:00,2022-10-01,d48ac62e,1707e772,030c970b315c20506f7765726564206279204c75786f722054656368205c000000008b13bb5ddc422c9c0074fec9fda1000000000000,2140
00000000000000000003d50b661c67196995d2e349ba0038cfa7e68f47cc21f2,1588519,801659,3993496,759558,538968064,aa390511670c453b6cf201d2c44e76d7ab6aa1b5434317a507516ed8d56a116c,2022-10-20 19:07:31+00:00,2022-10-01,cbd6ab4a,1707e772,0306970b11627463636f6d383939930051006759fa64fabe6d6d85eff18c1b81f7541c9dfcc9401c2f671179f7421f02457989a88f6e28fecc96040000000000000000000e3e883c010000000000,2509
00000000000000000004dba192fe1df314f12dd540b58868272afa8554d3d5b3,1430745,854063,3992934,759292,538968064,e76fdeb657a055bdb1b9c21cd298dce88da69b577704a06a96be4fa3f01f4a29,2022-10-19 00:40:16+00:00,2022-10-01,237b915d,1707e772,03fc950b0471474f632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1cb7d8660000049ee5780000,2944
000000000000000000065404b26164d6c2b40b21b88b9dadf510d3ff56173702,1322264,890248,3993008,759224,538968064,ff23b628c002cc2240a7c264ab564af9c78ce7baed5f91348682eae7b115e95c,2022-10-18 13:40:10+00:00,2022-10-01,8cd21251,1707e772,03b8950b082f5669614254432f2cfabe6d6dda88c1bf8ef9b81a5c791ea7702574c170ab52fca5f691e227c2862d55b9035f1000000000000000107c0c751791115ee5b6ed7a03204d020000000000,2515
00000000000000000006367231aba4f0081fc5ecbe9dc3cdbd00c81a0e13e2ab,1787750,621724,3652922,759159,538968064,d533a451e58092e652033d82f4530e46cd0a24ade8e2c0539d43e6dc656f656a,2022-10-18 02:29:40+00:00,2022-10-01,47e1a249,1707e772,0377950b04940f4e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f0e8a469bd9cd000000000000,1275
000000000000000000004fc3afeda5dc86d27c0af365d3cb6bd77da785f19b14,1578487,804856,3993055,759206,538968064,e375bdd104ddb833967ef8af664752b66d93bcd0e2f85136e9ae1d56eb547d6c,2022-10-18 09:55:02+00:00,2022-10-01,b605cf53,1707e772,03a6950b04f6774e632f466f756e6472792055534120506f6f6c202364726f70676f6c642f08b4acdb000064bb3a340000,3433
0000000000000000000570a03d090f9d03f7d78ba14e6dfba183a9947d8e8df3,1460759,844096,3993047,759070,538968064,620bba7b390bde5a2dac92088713f8d1e3c79f0c57d5f40c4eb99fe99e457247,2022-10-17 11:58:37+00:00,2022-10-01,cb358a54,1707e772,031e950b046e434d632f466f756e6472792055534120506f6f6c202364726f70676f6c642f11b42be600004d77d8d10100,2664
00000000000000000000a3fcd7b213cbac1e97907a2f7a41f9cd938eb78577bd,1478863,838253,3993622,759075,538968064,ab6793f4e1badc32c22cd59b9506a16bb9be15c303658e5585efa5c47851566b,2022-10-17 12:59:40+00:00,2022-10-01,2d3c9017,1707e772,0323950b1b4d696e656420627920416e74506f6f6c3836362800ab03dad85f7efabe6d6d92684a83d88a8d59f2599949c7c82b7e32e8a7f391787fa45cd9d57d0ef3c65102000000000000009e6c0000b2f8010000000000,1825
0000000000000000000086c77053714b60b4a8c87ef9b95731febe26a4e3e802,937029,567510,2639559,759020,538968064,91540b26838f3cac447c6ce673ead1ea996955992f7129c81d98b01edf87e1b6,2022-10-17 03:10:23+00:00,2022-10-01,19d49832,1707e772,03ec940b1b4d696e656420627920416e74506f6f6c3834392800a103081997c7fabe6d6d9eaf2ad56c60d099476e25d378184daea7a6cacdc80a8ebe20702e8a76ec59ee0200000000000000ed9c00004635020000000000,1182
0000000000000000000740e891d3c94d0e5269e04b2c8cecdc7f5f5fa9274729,769672,427812,2053108,758953,538968064,b4bf0cb2eee8cdd2855b51f8a7b7b3c9148d80fbf63840271d494ab4e9d572f8,2022-10-16 15:01:53+00:00,2022-10-01,4150918c,1707e772,03a9940b1362696e616e63652f37393028008d030392189cfabe6d6d82a4e0e6beda9429123a9b7ca00418f95231d9209033804c865a81d46e00f40002000000000000006c7f0000c31f0200,1569
00000000000000000007231c8357818f3175677c97ac4e2858cce48147e6ffa8,1540998,748430,3786288,758897,538968064,9d2c8d2bc61aefe3732e6ceca9aac5a82d4e146062f06662868ba4d3d27ff23a,2022-10-16 07:03:30+00:00,2022-10-01,6414d698,1707e772,0371940b1b2f5669614254432f4d696e656420627920626f6277616c6b65722f2cfabe6d6d96c06bb0dc8aca0b1a32dbcf0533f5525e0552d90b09a8d55ca7ac326f570926100000000000000010accd9201be0bc0a0fd07556c9cb1010000000000,1844
00000000000000000001812545b2bd20783db879c80126fe44f9991b2aab8e5a,1466220,842215,3992865,758978,538968064,39bc597b81c611d5bd9520e3347685df5f4cbe0ab561e7b46b63f06aaeb281ba,2022-10-16 20:14:08+00:00,2022-10-01,a3810e71,1707e772,03c2940b012012090909200909200905a4cf00a56070040000,2568
0000000000000000000304465312a933428dc053cd23df0842d6d536cfeacd41,1166722,631122,3060088,758764,538968064,2f9e7535b433d145225766443a48d48700f823070283db5f1922341ea8449d33,2022-10-15 11:36:05+00:00,2022-10-01,4acdb121,1707e772,03ec930b04259b4a632f466f756e6472792055534120506f6f6c202364726f70676f6c642f0322e4e30d10020000000000,1926
000000000000000000057508f848639518d65e8a2436e6619953e3827744e3b7,1486766,835490,3993236,758749,538968064,19cfcdf821d756ef94db602d16253d4e4683833a5a280e14bfb4bbf22904f222,2022-10-15 09:18:48+00:00,2022-10-01,de25af6a,1707e772,03dd930b1b4d696e656420627920416e74506f6f6c3931309301d70085e2d25bfabe6d6d0bcb79554fb4e7769e6d29248f778c195b0d9214d42b86042a697d619000c9a7040000000000000000004c549137000000000000,3424
000000000000000000066360b2b4522247ca8d7080ff83a8f5c49e01247f8d37,1543901,816555,3993566,758774,538968064,2ed31f05e28069a2e6e6b2c1304cbea6d2d65bece3ec1455110a3c7f18ae182f,2022-10-15 13:02:11+00:00,2022-10-01,104ec01b,1707e772,03f6930b11627463636f6d38393993005100d5c7457bfabe6d6d0e8f3309c2f560474a121d1128fba9068ae5491f218d5772d5097229b2b59473040000000000000000003eaf8335000000000000,2286
00000000000000000004d2a39596a530def1f83b67dc5cdefd9f2c480dcd827e,1639788,784607,3993609,758665,538968064,aba9acd3c15c04dc38f6b440fe2fd830b1cf67c05ef9654c27af4bf522ac6836,2022-10-14 17:55:06+00:00,2022-10-01,49329b36,1707e772,0389930b1b4d696e656420627920416e74506f6f6c3837381c000b033b8c18e8fabe6d6d46fbdb94b090b67dd0c70510b039e80d2c595d73f56e7596a4d461e5ef977f91020000000000000000008907e61c020000000000,2103
00000000000000000002b7bc0448b657dcec35a312b077f751798b7c118707f4,263053,133960,664933,758593,538968064,821e42d62818d964baf1e646719a807851f3a47338718acc072e8b9cb2ee1547,2022-10-14 06:41:51+00:00,2022-10-01,f9f7a86a,1707e772,0341930b04af0449632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1e3d945ecae1010000000000,466
000000000000000000057b8857876ea4fed792fba9571b43e6a0c4a485b9203f,1211552,927244,3993284,758477,538968064,fbc629f2847440cccca40f2912c606a31a52ecf904445171a86ecbc2cdd706e8,2022-10-13 14:05:46+00:00,2022-10-01,60ca7825,1707e772,03cd920b1362696e616e63652f37393048000102e68b651cfabe6d6d0cdc16e96159a9952537dad18f70a2ce85696e5874fb4b51e34edecb15098a2d0400000000000000097a00009c320000,1507
000000000000000000043f3bf77fed47ea49455cb89d747df73f13ba28694555,1595508,799351,3993561,758387,538968064,cc392445f057f35ca32db1ef576695fbfd42a026ab5a6af94a9bb2c11c59bfa1,2022-10-12 19:52:09+00:00,2022-10-01,6bce2d6a,1707e772,0373920b11627463636f6d383930730033015f70cd6afabe6d6d2f85b66f6b06f35a8e1c6ccdada6d18068e5242dc21abf65b85b58e70abb3cb4040000000000000000008f38a0c6010000000000,2851
0000000000000000000337e4f3ad982238d16ca770c46f9ea42da82599b3aaf2,1629290,788020,3993350,758158,538968064,95af5857a923f7f56416dee5d64f5b3cf60d7c2deeb1bc1ed4dc634931fa5285,2022-10-11 08:05:17+00:00,2022-10-01,a0429947,1707e772,038e910b1b4d696e656420627920416e74506f6f6c383635db003d015fa8737ffabe6d6da4abc6def4ca038928c62dace6e475bd69bcfb2bb6e2176b94c674e87b1454460200000000000000489d0000846b010000000000,1977
000000000000000000052d9212adef326c2993f4dd359aba55679b7f880e5501,831735,486280,2290575,758263,538968064,40e0c695d53827a6c28e71d93ca08ccac964536a60affa61c97f6869a7a35f6e,2022-10-11 23:15:26+00:00,2022-10-01,93af877e,1707e772,03f7910b1362696e616e63652f37393048000101a5278ff9fabe6d6d1521a95a8bfa921afd95da61f0d5620308ec91ccc014c3ff25d459bd55f4ae0b0400000000000000580a00009fdb0000,1555
0000000000000000000306183315b5267f7efd26ad6b3561647eab1eff7863d5,1543865,816562,3993551,758222,538968064,511d5a637f9e106b6b9611030267c5202232594f70e0fd57ff9b452ec964e364,2022-10-11 17:09:27+00:00,2022-10-01,ae4aa268,1707e772,03ce910b1362696e616e63652f37383948000b012244f54afabe6d6d16d98ce18485e2ec00b240ad64e3800472621307be2ce7b628944c2d37785173040000000000000015190000f3030100,3020
000000000000000000078cd6e0d6fbf9cd7160fe2d22ac87ac86ddba53e9958c,1729695,754621,3993558,758230,538968064,d432f75d378364ec14164f07f30428e65e8d9c836254751044ca774ecc91d80c,2022-10-11 18:11:54+00:00,2022-10-01,c7ebcc19,1707e772,03d6910b142f756c74696d75732f3738375700c9003899c796fabe6d6d56af581a043cdab636ae2f40a2fc1b6aee7ac42956ffd17fb6fe84b6924cbb2d0200000000000000a3ae0000758f020000000000,2051
0000000000000000000317b2f343a5f7be61b3c1a7954db24f9cbf07825e241b,1356423,879058,3993597,758022,538968064,2d47abe88f193e86654e3ad561e837748f10e923d09ba3f4620a7143ffe23dc0,2022-10-10 12:03:43+00:00,2022-10-01,4bed1881,1707e772,0306910b1b4d696e656420627920416e74506f6f6c38343957005103b1f22a6ffabe6d6d512ea839391a8aa7098b65212151cde9535eb4ad8048171e8ac4a2b778ccff740200000000000000f75e00009083000000000000,2138
000000000000000000050dade8ae930f00c925e5e4299fbc1ea63e5c97b80a42,396629,198834,993131,759955,541065216,d4b3ac02a951c4542cde2a6dfeb303847c2c6b758f890ee33a63168ec86fe632,2022-10-23 09:49:18+00:00,2022-10-01,c85a7827,1707e772,0393980b082f5669614254432f2cfabe6d6dde08132510037ad202f707259d880efe35cc96d8d55c9b4cc04ef3a084781e0a1000000000000000104b1fbc02c727b27da23afa014272020000000000,782
0000000000000000000247bf9eac8928a0e8af136adde7b9e41ca417ad7222f3,1503693,829886,3993351,759996,541065216,a7c50612846a243e56229e6f587a73007b5be03f3ae9bf27c419cb343b17472b,2022-10-23 17:45:58+00:00,2022-10-01,c476d3c,1707e772,03bc980b082f5669614254432f2cfabe6d6d5ccf195af152de86c1a46f968dc6ef706c1fdb0f1955495089418a534bae88441000000000000000107c24bc02c727b27da23f46ad7a3e020000000000,3327
00000000000000000002a750d41470865f2661c7cb2c93dc9b9bc1e2e3750c01,1793662,733208,3993286,760029,541065216,2fe469968ee5e8e76574d52a4d86c77000d2925487d335f08a77be20027a9f3c,2022-10-23 23:39:03+00:00,2022-10-01,d7408d50,1707e772,03dd980b1362696e616e63652f38383020009703d1688198fabe6d6db504f2bbfe91f88370525346d11075f2b9e0f772132258ed985154be2a54a3bc0200000000000000743c0000429c010000000000,1294
00000000000000000003684c863e763ea6cfd11124bd4e666ecb7f61545bddd0,1610276,794152,3992732,759973,541065216,baf47143f2b71cac4279cd66e5e5d0c08ae9c6315967401842fb28b82e023e3a,2022-10-23 13:21:31+00:00,2022-10-01,1b5a5e3d,1707e772,03a5980b04dc3f55632f466f756e6472792055534120506f6f6c202364726f70676f6c642f085c93105c90040000000000,2019
000000000000000000038985eab239614588e20b1b3dfed9434ac8a3e3137d7b,913213,445619,2250070,759891,541065216,1012e8b16d9e3ee7a94cf18a6d1590918dccb3eb94063eb701ac930a09645bb2,2022-10-23 01:39:32+00:00,2022-10-01,bc27718b,1707e772,0353980b192f5669614254432f4d696e656420627920627266656e67312f2cfabe6d6d7120e5309d44ef04d6c35f052e86a7142f090a615389fad06151b5ab6fb160d51000000000000000105783e8035faacecba98fd39ccf6d000000000000,1637
000000000000000000041d270707bfd0bbc759b33f49216417799a24d342d64a,1575495,805852,3993051,759847,541065216,1fabf91bf7d0ad34ba5ca4e3d68bb939069940823868d3f20f1535edcc52124b,2022-10-22 17:04:09+00:00,2022-10-01,d118e137,1707e772,0327980b048a2254632f466f756e6472792055534120506f6f6c202364726f70676f6c642f1cb7d86600005ff5edc30100,2505
00000000000000000001145664527471fee4532ce9c1e85eefa21156b770e24c,1530789,820846,3993327,759778,541065216,778e4c5513d35be8c64fa2d59c5ad96f31a979cbea0e2d049f036affe0c47ff5,2022-10-22 06:10:44+00:00,2022-10-01,ba53d83e,1707e772,03e2970b1362696e616e63652f383637cd000b03578494a9fabe6d6dfee3b6b97a321b4a334da27f342d17343bfbeb7fcf3d7d6490cd81902f6f30ec020000000000000000008dea7494000000000000,1531
00000000000000000004adc52116b2a6f4bd6afeeb2da4c18bc56818d37912dd,546655,308184,1471207,759766,541065216,b9b6ed515b38d06631ab80c403009523fa3b30e55f5a1e6a08085197c4851d83,2022-10-22 02:58:10+00:00,2022-10-01,e76ac408,1707e772,03d6970b2cfabe6d6d9558f44860e9dc0bebed6b9a36aca40423bb41607deed63b59c646dd24bf76ff10000000f09f909f092f4632506f6f6c2f620000000000000000000000000000000000000000000000000000000000000000000000050077370e02,1171
000000000000000000012f5f5a99300ad28f9c8a07bb3d7d303d3a0c9b146a51,1437854,851878,3993488,759864,541065216,639e294e7862d95b9d6c701365317721f98974938ab961d2a7aba9d8797da861,2022-10-22 21:16:14+00:00,2022-10-01,4b336500,1707e772,0338980b1c4d696e656420627920416e74506f6f6c383439b201af019b59e4f901fabe6d6dbdffa3ff7296437edfe60ed5a646b2363603a5daec8f39dacdadfce098e9ccc8020000000000000000000654a49a030000000000,2244
00000000000000000006a940d994c099ef230863473cae87fddff2eae5d76896,1276395,644208,3209019,759703,541065216,895ac775aa9d5ed31b2172e8b10259da7bcad7ea14e9bda0246e64dd6defd998,2022-10-21 16:55:46+00:00,2022-10-01,7678cf0c,1707e772,0397970b0412cf52632f466f756e6472792055534120506f6f6c202364726f70676f6c642f10ac2806000008fd6f1c0200,2349
00000000000000000005b4bf130d1b9aa21d75bcd65b2a3372e304d884fd034e,1146050,515241,2691773,759672,541065216,6e32957ac7ee02b36d4242c2b887bcef3decc879033884ca432178b2c3ea1e4a,2022-10-21 13:01:17+00:00,2022-10-01,ed626a3b,1707e772,0378970b041d9852632f466f756e6472792055534120506f6f6c202364726f70676f6c642f191e059968ac030000000000,1216
000000000000000000069a479744185c61c8eb87c4486c338a3cf4d49de9f002,1084322,542910,2713052,759539,541065216,d8025ba0938e766695121faef90265e2a5e321cfa261b069f85c88ff3868e8f4,2022-10-20 15:35:53+00:00,2022-10-01,eedf2d94,1707e772,03f3960b04d96a51632f466f756e6472792055534120506f6f6c202364726f70676f6c642f0ab3db7900007054cd9d0200,2085
0000000000000000000662c18a9cb274ae4f812c9878fca99070d6db8ede61b0,1733713,753253,3993472,759446,541065216,93603df68ea857b9981720a7ab8145b174c9aa37490240aff402c23cfeaf6f99,2022-10-20 00:36:59+00:00,2022-10-01,243e7a7d,1707e772,0396960b192f5669614254432f4d696e6564206279207379616b7574612f2cfabe6d6d7e029343dd009c69eb2f9e3a19c6e10ac148e48675e73085120e6c3d33f255ad100000000000000010bd5132018dcdb7aa44623b840637000000000000,591
00000000000000000000eb176f4379e49aef57ed56727e6acd69ba7308dab9e9,1582607,805208,3998231,759457,541065216,b8fd4a787dd4eb897b251b3e72cca47b9d0cf50f0fb3e3d21db1f37fda643e32,2022-10-20 02:15:20+00:00,2022-10-01,cfff037b,1707e772,03a1960b2cfabe6d6dd3e31f6e96442b034e9b317aa8543ba5970749c69ac77420225ba34e3bab2e6710000000f09f909f092f4632506f6f6c2f6300000000000000000000000000000000000000000000000000000000000000000000000500b9904f02,2631
000000000000000000059bb00da88ac78434baac2a000a7937eef7cff2cff24b,1460332,844258,3993106,759501,541065216,8693e589f4d80b5cfcf3ae97221e4accaf2388aed36729a93a5f7718d059c8b3,2022-10-20 11:08:28+00:00,2022-10-01,ca7ea572,1707e772,03cd960b315c20506f7765726564206279204c75786f722054656368205c0000000010067110a2bfb9ee0072bb1dbc78000000000000,2271
00000000000000000006ce439d81a41c8bb351069b70ad159ddccf4f992ebaf3,1531826,820588,3993590,759567,541065216,d5458e940689ec03b72a299832c7250abcc148d85a5da1814e25a5c4d7a20fed,2022-10-20 20:49:48+00:00,2022-10-01,23d38532,1707e772,030f970b1b4d696e656420627920416e74506f6f6c383833b201b9018bee4e7ffabe6d6dc991f8745075d1f69d8800a6093d75211396e91b80048502e00f90e8562d9d0d020000000000000052db0000bb6f020000000000,3163
0000000000000000000549379ff77edae097c83a0d458e66b51d0bff970bc197,1035338,987539,3997955,759379,541065216,93c9af38772e4dfaf8cb8c5caa83d63b0d386da09ce8540f0ae3801542d21968,2022-10-19 13:02:21+00:00,2022-10-01,c7b1a2e4,1707e772,0353960b2cfabe6d6d70d2080f17459481fc6270c6ea9c1a61f19d72452340eba539c7f3f7e17ec53710000000f09f909f092f4632506f6f6c2f6100000000000000000000000000000000000000000000000000000000000000000000000500858a0031,287
00000000000000000002fdd7c5dba3d1dcf190b455902297db3c94c7611126b3,1499327,831387,3993488,759396,541065216,e66ae9bd49cad51f07c877396c55abcd72d7bb6deb5831426ae26780dc328b75,2022-10-19 15:49:11+00:00,2022-10-01,eef574e0,1707e772,0364960b11627463636f6d383930930065011d703e25fabe6d6dc5cfe93a9751372f0b953c50859857786cbeadb4c7b6746a25aa82b17669aecd04000000000000005d6900003db8000000000000,2220
0000000000000000000628a1fe18f6c62f4642a92fd858d7a49e776fec3d7b83,1195681,932633,3993580,759346,541065216,448bf05fd971214192038e9183cf3a5b97d2f99a8c78d861a91516fa0bd01bc5,2022-10-19 09:28:59+00:00,2022-10-01,2110aca,1707e772,0332960b1362696e616e63652f383234930033009577edfdfabe6d6d4c359eb5a622e93ba2d2cd3d049543febfe17fd513db86052a2e97e635fe3c8a04000000000000000bf20000607b0000,1380
000000000000000000049e7ec82c63b3403a1392bdf77d6efac9044cae215ae1,1547643,815215,3993288,759409,541065216,663a38b9ccf2a9b05e797da6bbc7498c0069ad66eb09c52fc0181c56b8c9729e,2022-10-19 17:26:46+00:00,2022-10-01,a19a644c,1707e772,0371960b1b4d696e656420627920416e74506f6f6c383834b201cd00405534e1fabe6d6d94c52a3fa67dc0ad5c033b971f1287b306f694ea1c6f08e137c80fc282dd984f020000000000000000008251d5f6020000000000,1766
00000000000000000003b1c7b373f24962c106e16c57c78ad2358482bae2dc63,1689161,769589,3997928,759353,541065216,06464d70a6496f49f472c0a4bdee81ea02b59cd6b67d873fdd49044ce6ad0f77,2022-10-19 10:29:51+00:00,2022-10-01,445b628,1707e772,0339960b2cfabe6d6d957b2d00b82efdd6c2d30ff6529b839fae395f118a602adebae5f84a2b0a30ea10000000f09f909f092f4632506f6f6c2f6200000000000000000000000000000000000000000000000000000000000000000000000500e695bb03,1420
0000000000000000000775edd26401943117b6e5710420b9dab7d3670a6e86fe,1390540,867620,3993400,759337,541065216,ea8afba9d35f946ee40146db371429923957d07ff58dba10bf77968b2d6887aa,2022-10-19 08:24:32+00:00,2022-10-01,204c0e4e,1707e772,0329960b1b4d696e656420627920416e74506f6f6c3930399301a5027e6a6c77fabe6d6de871e1808038bef434e308cb9dfc46bd096fff24aaaa67668ebf304afc82bd740400000000000000000095eca9fc000000000000,1855
0000000000000000000347ede469d4c8710d7ae2f94f9216e86cdf1ba4785bf1,1203995,929751,3993248,759176,541065216,4e4e3ffe42a4f6c4b892a8dc213ad3c7e96b0a368845e6c7fcb2d987feca8817,2022-10-18 04:53:00+00:00,2022-10-01,ad7452e5,1707e772,0388950b122f5669614254432f5472757374706f6f6c2f2cfabe6d6d1b90d7a728261081f2670909b1757195fbcbffaf6a0815bed9f428e8593e0179100000000000000010c1088e13c04da61891578a3ce17a000000000000,823
00000000000000000004dc9e64a2a68bff347937e3229bafa0d6f4234ac5f6c1,1289279,901184,3992831,759185,541065216,fadd579c00204bafeff730e3551f369b617f1ea9b1c10c89e77883eb38729ae2,2022-10-18 05:59:21+00:00,2022-10-01,34f11c98,1707e772,0391950b012012090909200909200905aa540fb3c6cc010000,1783
000000000000000000051e51b00fdfdd4dc9faa69f53de9e7d17e5ade0557ea5,1431384,853982,3993330,759270,541065216,18580e8d4c2dc5517397e497549cbcb2c37147860270b73fdea110a6d6dadfd5,2022-10-18 20:44:37+00:00,2022-10-01,6777ec3a,1707e772,03e6950b1b4d696e656420627920416e74506f6f6c383439b201af02841bbbb7fabe6d6d7e919c7c935b5151115fab203eb9891f3b84bab480e0558eb1d5e30b6dbd24bd020000000000000000009a8ec808020000000000,2287
000000000000000000028e330a4e7db474f0da09e682939ffa73a4b13f7f419b,1473667,839758,3992941,759235,541065216,b9a4e2ebf6aa2485cf00a4b9a0b72b3ad91bec2dbba1835ad2e63c9b552f1bfc,2022-10-18 16:07:40+00:00,2022-10-01,8919ce88,1707e772,03c3950b0b2f4d61726120506f6f6c2f1a0100020000000300000008002d088b86010000000000,1722
00000000000000000007b4b5246f1101f239323e2d1e4f51b1730c94af3f7b07,1625802,789142,3993228,759250,541065216,103218bafa00ead294a27ccaec41720817c8ed24f36c6a9df2d0c652178e6301,2022-10-18 17:41:58+00:00,2022-10-01,c4a62e74,1707e772,03d2950b1b4d696e656420627920416e74506f6f6c383833b201b90242c92c53fabe6d6d68092fb35d24e23c5ea6b8306ec167a9181d02afac49e78d06f36f456a59370d02000000000000000000ea0bf842020000000000,2358
000000000000000000044a34fa25e97b335878e4140d272d37ad9cb3b003aa90,1029066,611873,2864685,759177,541065216,9daaad3c2f096712f34248af2fa904855188f2b7ff0e285d4f1acafd643c5d60,2022-10-18 04:54:46+00:00,2022-10-01,f638c43b,1707e772,0389950b315c20506f7765726564206279204c75786f722054656368205c0000000085ca86f15375249f00368e45f0d2000000000000,567
000000000000000000013c1fcb31bc68bbdd770aa12a7367b256a0cf47ff70a1,1621269,790753,3993528,759113,541065216,f461956c144aa863abc0c03446b010ac84d424c8b18c6653a835e87723dcd51b,2022-10-17 19:13:37+00:00,2022-10-01,9cfb883a,1707e772,0349950b1b4d696e656420627920416e74506f6f6c3834392800a100609458aafabe6d6da4b50e0449cefd1195e9df1cc3451285edc3f4ff6bd4a7f4eb8c9a475cd9ff6302000000000000000000e8a304a5940000000000,3419
000000000000000000006748219bd2f9844c7001db8fcddc76e9026ea419f04d,1844829,716176,3993357,759124,541065216,8ab910993b0e7198b39b705bdd8799b54100d2ee2f26dfb4c1f507980e4e7b1f,2022-10-17 20:54:58+00:00,2022-10-01,cf7aa8f4,1707e772,0354950b082f5669614254432f2cfabe6d6db3ef796b1873149ee93feff26fbe1d3bad5295b5688f8e1a37f9b3e878b462bc100000000000000010a52ecf00c1ef908c8e0136896348000000000000,2637
00000000000000000000ccbde027568781ba0e0bc57df0ac39e49c36312ddfce,1528703,821533,3993302,759066,541065216,bed2e2be51a41354fa4a6968b3da4e6f7f7845f221c94b4ada165123a78e884b,2022-10-17 11:22:45+00:00,2022-10-01,27009d53,1707e772,031a950b1b4d696e656420627920416e74506f6f6c38373183002900b82f7d3ffabe6d6d539019783d488e6bd61bf6053156b41a3f1dfebd2d196452d7b923ef789e181802000000000000000000ef5d586b000000000000,4246
00000000000000000005a67da9fe7f6807de6c081e13a72dec8eaa8d38b22671,1537421,537650,3150371,759137,541065216,34d4acdfecdd740c4cb5a1e486a9b641585bd1bef0cbf4283ecae103cd511e19,2022-10-17 22:17:47+00:00,2022-10-01,2e068135,1707e772,0361950b1362696e616e63652f38303493001f02a271443efabe6d6d6081023d0e3cb3012a0757ef1a569abca1934d0a3b30fe94d2c2478d3d08b14e04000000000000000000e2622362000000000000,1175
000000000000000000009887da509e863b4106024873939eb0a56ce52ba65934,1266277,909089,3993544,759079,541065216,ed325e137939dbec158a1ea37e53dbc448b5c4c904c9d14ce2f2a39efc7b2e15,2022-10-17 14:13:15+00:00,2022-10-01,d5be4d92,1707e772,0327950b1362696e616e63652f38323093008d02f528d838fabe6d6d5deaddb6c8aae716cb28f8d7b224ba2967f1cc54d3385e05bca17063a8ad240a040000000000000000002d3baef81a63da6a0200,2068
00000000000000000000949f730b2869c3d3657856da095282ae6a1797fe4c76,772780,489017,2239831,758949,541065216,3cb039a30a3105b9c6662baecc56d2798427cc89cc461991f151285dad9fa201,2022-10-16 14:34:01+00:00,2022-10-01,a9ac2a44,1707e772,03a5940b1362696e616e63652f383637cd000b02f99ac08bfabe6d6dc48d6d1b9e68d6f6af8865367a9ab95f953d4b718b2dfed1958ba1458c84c16702000000000000000000f5565719000000000000,1219
000000000000000000053bd912b2eeebf676e613e3879e287f81035aa34e7f4e,529072,281805,1374487,758895,541065216,49325fbd263ca70170fb9bec666ae72d3fcf9062a186a3c21f457d5b36cb33f0,2022-10-16 06:40:31+00:00,2022-10-01,ac61e10a,1707e772,036f940b1362696e616e63652f383235930097025043c15bfabe6d6d3a4fe81615f35700ab2797e15adaf125d5fd481e74fc5248ce443ced594c38870400000000000000bfe90000c3a20200,823
